Row	Sample Name	Transaction Id	Anon Student Id	Session Id	Time	Time Zone	Duration (sec)	Student Response Type	Student Response Subtype	Tutor Response Type	Tutor Response Subtype	Level (Assignment)	Level (ProblemSet)	Problem Name	Problem View	Problem Start Time	Step Name	Attempt At Step	Is Last Attempt	Outcome	Selection	Action	Input	Feedback Text	Feedback Classification	Help Level	Total Num Hints	KC (Default)	KC Category (Default)	KC (Default)	KC Category (Default)	KC (Single-KC)	KC Category (Single-KC)	KC (Unique-step)	KC Category (Unique-step)	School	Class	CF (Completion History)	CF (act)	CF (knowledge-trace)	CF (pKnowValues)	CF (postEqStu)	CF (postEqSys)	CF (preEqProps)	CF (preEqStu)	CF (preEqSys)	CF (step_id)	CF (tool_event_time)	CF (transf)	CF (transfProps)	CF (tutor_event_time)
3916	All Data	b7ffd27278f07da10cf24b3b0049b5f2	Stu_c191fb6a5a1b1180f74c05ceaab7ba37	S1c47e4ad02170832080446d2c0af98d8	2016-05-06 10:30:33	America/New_York	2	ATTEMPT		RESULT		ShowWhatYouLearned_Red	ProblemSetDashboardTest_4	5x 16=1	1	2016-05-06 10:30:01	solveLeft3 UpdateTextField	2	0	INCORRECT	solveRight4	UpdateTextField	3					Divide_both_sides_by_the_variable_coefficient	LDashb_Test			Single-KC		KC1161		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,0,0,0,0,0,0,1	nil	Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23	nil	nil	nil	nil	nil	nil	[solveLeft3][UpdateTextField]	2016-05-06 14:30:33.284 UTC	nil	nil	2016-05-06 14:30:33.676 UTC
3917	All Data	043b10f9e880b63218a138469d2d2b21	Stu_c191fb6a5a1b1180f74c05ceaab7ba37	S1c47e4ad02170832080446d2c0af98d8	2016-05-06 10:30:35	America/New_York	2	ATTEMPT		RESULT		ShowWhatYouLearned_Red	ProblemSetDashboardTest_4	5x 16=1	1	2016-05-06 10:30:01	solveLeft3 UpdateTextField	3	0	INCORRECT	solveLeft4	UpdateTextField	x					Divide_both_sides_by_the_variable_coefficient	LDashb_Test			Single-KC		KC1161		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,0,0,0,0,0,0,1	nil	Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23	nil	nil	nil	nil	nil	nil	[solveLeft3][UpdateTextField]	2016-05-06 14:30:35.402 UTC	nil	nil	2016-05-06 14:30:35.792 UTC
3918	All Data	fd68fde1380808050cb88fdb2d627d6e	Stu_c191fb6a5a1b1180f74c05ceaab7ba37	S1c47e4ad02170832080446d2c0af98d8	2016-05-06 10:30:36	America/New_York	1	ATTEMPT		RESULT		ShowWhatYouLearned_Red	ProblemSetDashboardTest_4	5x 16=1	1	2016-05-06 10:30:01	solveLeft3 UpdateTextField	4	1	INCORRECT	done	ButtonPressed	-1	You are not done yet with this problem. You need to have x by itself.				Divide_both_sides_by_the_variable_coefficient	LDashb_Test			Single-KC		KC1161		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,0,0,0,0,0,0,1	nil	Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23	nil	nil	nil	nil	nil	nil	[solveLeft3][UpdateTextField]	2016-05-06 14:30:36.669 UTC	nil	nil	2016-05-06 14:30:37.107 UTC
3919	All Data	cbfd6a45183e359d03d4e45986ce65df	Stu_c191fb6a5a1b1180f74c05ceaab7ba37	S1c47e4ad02170832080446d2c0af98d8	2016-05-06 10:30:50	America/New_York	11	ATTEMPT		RESULT		ShowWhatYouLearned_Red	ProblemSetDashboardTest_4	10x=4x 36	1	2016-05-06 10:30:39	solveLeft1 UpdateTextField	1	1	CORRECT	solveLeft1	UpdateTextField	6x					Add/subtract_variable_from_both_sides	LDashb_Test	Combine_variable_terms	LDashb_Test	Single-KC		KC36		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,0,1,0,0,0,0,1	write-left	Add/subtrac..._both_sides,LDashb_Test,1.00;Add/subtrac..._both_sides,LDashb_Test,1.00;Add/subtrac..._both_sides,LDashb_Test,1.00;Combine_variable_terms,LDashb_Test,1.00;Combine_variable_terms,LDashb_Test,1.00;Combine_variable_terms,LDashb_Test,1.00	nil	6x = _____	6x = 4x - 4x + 36	1|1|0|1|0|0|0|0|0|0|0|0	_____ = _____	10x = 4x + 36	[solveLeft1][UpdateTextField]	2016-05-06 14:30:50.903 UTC	add -4x both	v|+|l|1	2016-05-06 14:30:51.65 UTC
3920	All Data	a74e051539626498b4b1cd87fbf232a6	Stu_c191fb6a5a1b1180f74c05ceaab7ba37	S1c47e4ad02170832080446d2c0af98d8	2016-05-06 10:30:53	America/New_York	3	ATTEMPT		RESULT		ShowWhatYouLearned_Red	ProblemSetDashboardTest_4	10x=4x 36	1	2016-05-06 10:30:39	solveRight1 UpdateTextField	1	1	CORRECT	solveRight1	UpdateTextField	36					Combine_variable_terms	LDashb_Test			Single-KC		KC391		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,0,1,0,0,0,0,1	write-right	Combine_variable_terms,LDashb_Test,1.00;Combine_variable_terms,LDashb_Test,1.00;Combine_variable_terms,LDashb_Test,1.00	nil	6x = 36	6x = 36	1|1|0|1|0|0|0|0|0|1|0|0	6x = _____	6x = 4x - 4x + 36	[solveRight1][UpdateTextField]	2016-05-06 14:30:53.573 UTC	add -4x both	v|+|l|1	2016-05-06 14:30:54.388 UTC
3921	All Data	0b08b44107bb699c28a11cb6e79c59a7	Stu_c191fb6a5a1b1180f74c05ceaab7ba37	S1c47e4ad02170832080446d2c0af98d8	2016-05-06 10:30:55	America/New_York	2	ATTEMPT		RESULT		ShowWhatYouLearned_Red	ProblemSetDashboardTest_4	10x=4x 36	1	2016-05-06 10:30:39	postExplOp1 UpdateComboBox	1	0	INCORRECT	solveLeft2	UpdateTextField	6									Single-KC		KC856		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,0,1,0,0,0,0,1	nil		nil	nil	nil	nil	nil	nil	[postExplOp1][UpdateComboBox]	2016-05-06 14:30:55.533 UTC	nil	nil	2016-05-06 14:30:55.726 UTC
3922	All Data	a31f9fb2f318e6cf55d9eb7ecda42dee	Stu_c191fb6a5a1b1180f74c05ceaab7ba37	S1c47e4ad02170832080446d2c0af98d8	2016-05-06 10:30:56	America/New_York	1	ATTEMPT		RESULT		ShowWhatYouLearned_Red	ProblemSetDashboardTest_4	10x=4x 36	1	2016-05-06 10:30:39	postExplOp1 UpdateComboBox	2	0	INCORRECT	solveRight2	UpdateTextField	6									Single-KC		KC856		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,0,1,0,0,0,0,1	nil		nil	nil	nil	nil	nil	nil	[postExplOp1][UpdateComboBox]	2016-05-06 14:30:56.854 UTC	nil	nil	2016-05-06 14:30:57.60 UTC
3923	All Data	b2906ed4e697735e99577397d0da30b2	Stu_c191fb6a5a1b1180f74c05ceaab7ba37	S1c47e4ad02170832080446d2c0af98d8	2016-05-06 10:30:57	America/New_York	1	ATTEMPT		RESULT		ShowWhatYouLearned_Red	ProblemSetDashboardTest_4	10x=4x 36	1	2016-05-06 10:30:39	postExplOp1 UpdateComboBox	3	0	INCORRECT	solveRight3	UpdateTextField	6									Single-KC		KC856		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,0,1,0,0,0,0,1	nil		nil	nil	nil	nil	nil	nil	[postExplOp1][UpdateComboBox]	2016-05-06 14:30:57.822 UTC	nil	nil	2016-05-06 14:30:58.23 UTC
3924	All Data	5390f384316f1f1e1d60a2fd02c504d1	Stu_c191fb6a5a1b1180f74c05ceaab7ba37	S1c47e4ad02170832080446d2c0af98d8	2016-05-06 10:30:59	America/New_York	2	ATTEMPT		RESULT		ShowWhatYouLearned_Red	ProblemSetDashboardTest_4	10x=4x 36	1	2016-05-06 10:30:39	postExplOp1 UpdateComboBox	4	0	INCORRECT	solveLeft3	UpdateTextField	x									Single-KC		KC856		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,0,1,0,0,0,0,1	nil		nil	nil	nil	nil	nil	nil	[postExplOp1][UpdateComboBox]	2016-05-06 14:30:59.715 UTC	nil	nil	2016-05-06 14:30:59.927 UTC
3925	All Data	ad353fe42ce982dd7a315f80661237f1	Stu_c191fb6a5a1b1180f74c05ceaab7ba37	S1c47e4ad02170832080446d2c0af98d8	2016-05-06 10:31:01	America/New_York	2	ATTEMPT		RESULT		ShowWhatYouLearned_Red	ProblemSetDashboardTest_4	10x=4x 36	1	2016-05-06 10:30:39	postExplOp1 UpdateComboBox	5	1	INCORRECT	done	ButtonPressed	-1	You are not done yet with this problem. You need to have x by itself.								Single-KC		KC856		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,0,1,0,0,0,0,1	nil		nil	nil	nil	nil	nil	nil	[postExplOp1][UpdateComboBox]	2016-05-06 14:31:01.542 UTC	nil	nil	2016-05-06 14:31:01.784 UTC
3926	All Data	752485ca2fe425fcdbf4327d924c0a78	Stu_c191fb6a5a1b1180f74c05ceaab7ba37	S1c47e4ad02170832080446d2c0af98d8	2016-05-06 10:31:10	America/New_York	6	ATTEMPT		RESULT		ShowWhatYouLearned_Red	ProblemSetDashboardTest_4	5x=35	1	2016-05-06 10:31:04	solveLeft1 UpdateTextField	1	0	INCORRECT	solveLeft1	UpdateTextField	5					Divide_both_sides_by_the_variable_coefficient	LDashb_Test			Single-KC		KC386		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,0,1,0,0,1,0,1	nil	Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23	nil	nil	nil	nil	nil	nil	[solveLeft1][UpdateTextField]	2016-05-06 14:31:10.559 UTC	nil	nil	2016-05-06 14:31:10.845 UTC
3927	All Data	33f16db71324c5521931b14ec99dc263	Stu_c191fb6a5a1b1180f74c05ceaab7ba37	S1c47e4ad02170832080446d2c0af98d8	2016-05-06 10:31:11	America/New_York	1	ATTEMPT		RESULT		ShowWhatYouLearned_Red	ProblemSetDashboardTest_4	5x=35	1	2016-05-06 10:31:04	solveRight1 UpdateTextField	1	1	INCORRECT	solveRight1	UpdateTextField	5					Divide_both_sides_by_the_variable_coefficient	LDashb_Test			Single-KC		KC454		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,0,1,0,0,1,0,1	nil	Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23	nil	nil	nil	nil	nil	nil	[solveRight1][UpdateTextField]	2016-05-06 14:31:11.334 UTC	nil	nil	2016-05-06 14:31:11.684 UTC
3928	All Data	acf311706b6fb546ca46a037de0297a9	Stu_c191fb6a5a1b1180f74c05ceaab7ba37	S1c47e4ad02170832080446d2c0af98d8	2016-05-06 10:31:13	America/New_York	2	ATTEMPT		RESULT		ShowWhatYouLearned_Red	ProblemSetDashboardTest_4	5x=35	1	2016-05-06 10:31:04	solveLeft1 UpdateTextField	2	0	INCORRECT	solveRight2	UpdateTextField	7					Divide_both_sides_by_the_variable_coefficient	LDashb_Test			Single-KC		KC386		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,0,1,0,0,1,0,1	nil	Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23	nil	nil	nil	nil	nil	nil	[solveLeft1][UpdateTextField]	2016-05-06 14:31:13.742 UTC	nil	nil	2016-05-06 14:31:14.108 UTC
3929	All Data	0122dd574af4a8f513fa69d3aba4714e	Stu_c191fb6a5a1b1180f74c05ceaab7ba37	S1c47e4ad02170832080446d2c0af98d8	2016-05-06 10:31:15	America/New_York	2	ATTEMPT		RESULT		ShowWhatYouLearned_Red	ProblemSetDashboardTest_4	5x=35	1	2016-05-06 10:31:04	solveLeft1 UpdateTextField	3	0	INCORRECT	solveLeft2	UpdateTextField	x					Divide_both_sides_by_the_variable_coefficient	LDashb_Test			Single-KC		KC386		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,0,1,0,0,1,0,1	nil	Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23	nil	nil	nil	nil	nil	nil	[solveLeft1][UpdateTextField]	2016-05-06 14:31:15.876 UTC	nil	nil	2016-05-06 14:31:16.241 UTC
3930	All Data	51189178cb3fb7c608575af214c53317	Stu_c191fb6a5a1b1180f74c05ceaab7ba37	S1c47e4ad02170832080446d2c0af98d8	2016-05-06 10:31:17	America/New_York	2	ATTEMPT		RESULT		ShowWhatYouLearned_Red	ProblemSetDashboardTest_4	5x=35	1	2016-05-06 10:31:04	solveLeft1 UpdateTextField	4	1	INCORRECT	done	ButtonPressed	-1	You are not done yet with this problem. You need to have x by itself.				Divide_both_sides_by_the_variable_coefficient	LDashb_Test			Single-KC		KC386		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,0,1,0,0,1,0,1	nil	Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23;Divide_both...coefficient,LDashb_Test,0.23	nil	nil	nil	nil	nil	nil	[solveLeft1][UpdateTextField]	2016-05-06 14:31:17.55 UTC	nil	nil	2016-05-06 14:31:17.461 UTC
3931	All Data	4a516e1c879a5b0631488a9eca183aeb	Stu_c191fb6a5a1b1180f74c05ceaab7ba37	S1c47e4ad02170832080446d2c0af98d8	2016-05-06 10:31:34	America/New_York	15	ATTEMPT		RESULT		ShowWhatYouLearned_Red	ProblemSetDashboardTest_4	6x 9=x 19	1	2016-05-06 10:31:19	solveRight1 UpdateTextField	1	1	INCORRECT	solveRight1	UpdateTextField	x-x					Add/subtract_variable_from_both_sides	LDashb_Test			Single-KC		KC991		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,1,1,0,0,1,0,1	nil	Add/subtrac..._both_sides,LDashb_Test,1.00;Add/subtrac..._both_sides,LDashb_Test,1.00;Add/subtrac..._both_sides,LDashb_Test,1.00	nil	nil	nil	nil	nil	nil	[solveRight1][UpdateTextField]	2016-05-06 14:31:34.425 UTC	nil	nil	2016-05-06 14:31:34.892 UTC
3932	All Data	db17e076e421ee6dd895b4da88c43f4b	Stu_c191fb6a5a1b1180f74c05ceaab7ba37	S1c47e4ad02170832080446d2c0af98d8	2016-05-06 10:31:38	America/New_York	4	ATTEMPT		RESULT		ShowWhatYouLearned_Red	ProblemSetDashboardTest_4	6x 9=x 19	1	2016-05-06 10:31:19	solveLeft1 UpdateTextField	1	0	INCORRECT	solveLeft1	UpdateTextField	6x-x					Add/subtract_variable_from_both_sides	LDashb_Test			Single-KC		KC366		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,1,1,0,0,1,0,1	nil	Add/subtrac..._both_sides,LDashb_Test,1.00;Add/subtrac..._both_sides,LDashb_Test,1.00;Add/subtrac..._both_sides,LDashb_Test,1.00	nil	nil	nil	nil	nil	nil	[solveLeft1][UpdateTextField]	2016-05-06 14:31:38.279 UTC	nil	nil	2016-05-06 14:31:38.670 UTC
3933	All Data	93974284286866b3eb724a7b4b544151	Stu_c191fb6a5a1b1180f74c05ceaab7ba37	S1c47e4ad02170832080446d2c0af98d8	2016-05-06 10:31:45	America/New_York	7	ATTEMPT		RESULT		ShowWhatYouLearned_Red	ProblemSetDashboardTest_4	6x 9=x 19	1	2016-05-06 10:31:19	solveLeft1 UpdateTextField	2	0	INCORRECT	solveLeft2	UpdateTextField	5x+9					Add/subtract_variable_from_both_sides	LDashb_Test			Single-KC		KC366		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,1,1,0,0,1,0,1	nil	Add/subtrac..._both_sides,LDashb_Test,1.00;Add/subtrac..._both_sides,LDashb_Test,1.00;Add/subtrac..._both_sides,LDashb_Test,1.00	nil	nil	nil	nil	nil	nil	[solveLeft1][UpdateTextField]	2016-05-06 14:31:45.159 UTC	nil	nil	2016-05-06 14:31:46.442 UTC
3934	All Data	0969fc864b438160bdd831d2dee49b65	Stu_c191fb6a5a1b1180f74c05ceaab7ba37	S1c47e4ad02170832080446d2c0af98d8	2016-05-06 10:31:49	America/New_York	4	ATTEMPT		RESULT		ShowWhatYouLearned_Red	ProblemSetDashboardTest_4	6x 9=x 19	1	2016-05-06 10:31:19	solveLeft1 UpdateTextField	3	0	INCORRECT	solveRight2	UpdateTextField	19					Add/subtract_variable_from_both_sides	LDashb_Test			Single-KC		KC366		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,1,1,0,0,1,0,1	nil	Add/subtrac..._both_sides,LDashb_Test,1.00;Add/subtrac..._both_sides,LDashb_Test,1.00;Add/subtrac..._both_sides,LDashb_Test,1.00	nil	nil	nil	nil	nil	nil	[solveLeft1][UpdateTextField]	2016-05-06 14:31:49.847 UTC	nil	nil	2016-05-06 14:31:50.303 UTC
3935	All Data	e8116fc53cd073f8dabc42c177aa308d	Stu_c191fb6a5a1b1180f74c05ceaab7ba37	S1c47e4ad02170832080446d2c0af98d8	2016-05-06 10:32:00	America/New_York	11	ATTEMPT		RESULT		ShowWhatYouLearned_Red	ProblemSetDashboardTest_4	6x 9=x 19	1	2016-05-06 10:31:19	solveLeft1 UpdateTextField	4	0	INCORRECT	solveLeft3	UpdateTextField	5x+9-9					Add/subtract_variable_from_both_sides	LDashb_Test			Single-KC		KC366		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,1,1,0,0,1,0,1	nil	Add/subtrac..._both_sides,LDashb_Test,1.00;Add/subtrac..._both_sides,LDashb_Test,1.00;Add/subtrac..._both_sides,LDashb_Test,1.00	nil	nil	nil	nil	nil	nil	[solveLeft1][UpdateTextField]	2016-05-06 14:32:00.216 UTC	nil	nil	2016-05-06 14:32:00.673 UTC
3936	All Data	3d1890abb2d371b269f2c8d68c9cb578	Stu_c191fb6a5a1b1180f74c05ceaab7ba37	S1c47e4ad02170832080446d2c0af98d8	2016-05-06 10:32:04	America/New_York	4	ATTEMPT		RESULT		ShowWhatYouLearned_Red	ProblemSetDashboardTest_4	6x 9=x 19	1	2016-05-06 10:31:19	solveLeft1 UpdateTextField	5	0	INCORRECT	solveRight3	UpdateTextField	19-9					Add/subtract_variable_from_both_sides	LDashb_Test			Single-KC		KC366		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,1,1,0,0,1,0,1	nil	Add/subtrac..._both_sides,LDashb_Test,1.00;Add/subtrac..._both_sides,LDashb_Test,1.00;Add/subtrac..._both_sides,LDashb_Test,1.00	nil	nil	nil	nil	nil	nil	[solveLeft1][UpdateTextField]	2016-05-06 14:32:04.16 UTC	nil	nil	2016-05-06 14:32:04.485 UTC
3937	All Data	8dc53571f2aac9ec499cc9c002466fa0	Stu_c191fb6a5a1b1180f74c05ceaab7ba37	S1c47e4ad02170832080446d2c0af98d8	2016-05-06 10:32:06	America/New_York	2	ATTEMPT		RESULT		ShowWhatYouLearned_Red	ProblemSetDashboardTest_4	6x 9=x 19	1	2016-05-06 10:31:19	solveLeft1 UpdateTextField	6	0	INCORRECT	solveRight4	UpdateTextField	10					Add/subtract_variable_from_both_sides	LDashb_Test			Single-KC		KC366		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,1,1,0,0,1,0,1	nil	Add/subtrac..._both_sides,LDashb_Test,1.00;Add/subtrac..._both_sides,LDashb_Test,1.00;Add/subtrac..._both_sides,LDashb_Test,1.00	nil	nil	nil	nil	nil	nil	[solveLeft1][UpdateTextField]	2016-05-06 14:32:06.40 UTC	nil	nil	2016-05-06 14:32:07.3 UTC
3938	All Data	ad578c1dce35ada4672f038748171355	Stu_c191fb6a5a1b1180f74c05ceaab7ba37	S1c47e4ad02170832080446d2c0af98d8	2016-05-06 10:32:09	America/New_York	3	ATTEMPT		RESULT		ShowWhatYouLearned_Red	ProblemSetDashboardTest_4	6x 9=x 19	1	2016-05-06 10:31:19	solveLeft1 UpdateTextField	7	0	INCORRECT	solveLeft4	UpdateTextField	5x					Add/subtract_variable_from_both_sides	LDashb_Test			Single-KC		KC366		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,1,1,0,0,1,0,1	nil	Add/subtrac..._both_sides,LDashb_Test,1.00;Add/subtrac..._both_sides,LDashb_Test,1.00;Add/subtrac..._both_sides,LDashb_Test,1.00	nil	nil	nil	nil	nil	nil	[solveLeft1][UpdateTextField]	2016-05-06 14:32:09.680 UTC	nil	nil	2016-05-06 14:32:10.171 UTC
3939	All Data	090232b280d5a4c5bf60ebc7d73f7867	Stu_c191fb6a5a1b1180f74c05ceaab7ba37	S1c47e4ad02170832080446d2c0af98d8	2016-05-06 10:32:11	America/New_York	2	ATTEMPT		RESULT		ShowWhatYouLearned_Red	ProblemSetDashboardTest_4	6x 9=x 19	1	2016-05-06 10:31:19	solveLeft1 UpdateTextField	8	0	INCORRECT	solveLeft5	UpdateTextField	5					Add/subtract_variable_from_both_sides	LDashb_Test			Single-KC		KC366		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,1,1,0,0,1,0,1	nil	Add/subtrac..._both_sides,LDashb_Test,1.00;Add/subtrac..._both_sides,LDashb_Test,1.00;Add/subtrac..._both_sides,LDashb_Test,1.00	nil	nil	nil	nil	nil	nil	[solveLeft1][UpdateTextField]	2016-05-06 14:32:11.416 UTC	nil	nil	2016-05-06 14:32:11.887 UTC
3940	All Data	d25432c7703ef81f2f7f31177d3e6fc4	Stu_c191fb6a5a1b1180f74c05ceaab7ba37	S1c47e4ad02170832080446d2c0af98d8	2016-05-06 10:32:12	America/New_York	1	ATTEMPT		RESULT		ShowWhatYouLearned_Red	ProblemSetDashboardTest_4	6x 9=x 19	1	2016-05-06 10:31:19	solveLeft1 UpdateTextField	9	0	INCORRECT	solveRight5	UpdateTextField	5					Add/subtract_variable_from_both_sides	LDashb_Test			Single-KC		KC366		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,1,1,0,0,1,0,1	nil	Add/subtrac..._both_sides,LDashb_Test,1.00;Add/subtrac..._both_sides,LDashb_Test,1.00;Add/subtrac..._both_sides,LDashb_Test,1.00	nil	nil	nil	nil	nil	nil	[solveLeft1][UpdateTextField]	2016-05-06 14:32:12.239 UTC	nil	nil	2016-05-06 14:32:12.709 UTC
3941	All Data	4a9aa22c432eccf36299809b84db1e62	Stu_c191fb6a5a1b1180f74c05ceaab7ba37	S1c47e4ad02170832080446d2c0af98d8	2016-05-06 10:32:13	America/New_York	1	ATTEMPT		RESULT		ShowWhatYouLearned_Red	ProblemSetDashboardTest_4	6x 9=x 19	1	2016-05-06 10:31:19	solveLeft1 UpdateTextField	10	0	INCORRECT	solveRight6	UpdateTextField	2					Add/subtract_variable_from_both_sides	LDashb_Test			Single-KC		KC366		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,1,1,0,0,1,0,1	nil	Add/subtrac..._both_sides,LDashb_Test,1.00;Add/subtrac..._both_sides,LDashb_Test,1.00;Add/subtrac..._both_sides,LDashb_Test,1.00	nil	nil	nil	nil	nil	nil	[solveLeft1][UpdateTextField]	2016-05-06 14:32:13.744 UTC	nil	nil	2016-05-06 14:32:14.210 UTC
3942	All Data	ff31b6c63035936e267db8f1308c7019	Stu_c191fb6a5a1b1180f74c05ceaab7ba37	S1c47e4ad02170832080446d2c0af98d8	2016-05-06 10:32:15	America/New_York	2	ATTEMPT		RESULT		ShowWhatYouLearned_Red	ProblemSetDashboardTest_4	6x 9=x 19	1	2016-05-06 10:31:19	solveLeft1 UpdateTextField	11	0	INCORRECT	solveLeft6	UpdateTextField	x					Add/subtract_variable_from_both_sides	LDashb_Test			Single-KC		KC366		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,1,1,0,0,1,0,1	nil	Add/subtrac..._both_sides,LDashb_Test,1.00;Add/subtrac..._both_sides,LDashb_Test,1.00;Add/subtrac..._both_sides,LDashb_Test,1.00	nil	nil	nil	nil	nil	nil	[solveLeft1][UpdateTextField]	2016-05-06 14:32:15.543 UTC	nil	nil	2016-05-06 14:32:16.15 UTC
3943	All Data	608cdca666c1fec94f072152ca09618f	Stu_c191fb6a5a1b1180f74c05ceaab7ba37	S1c47e4ad02170832080446d2c0af98d8	2016-05-06 10:32:16	America/New_York	1	ATTEMPT		RESULT		ShowWhatYouLearned_Red	ProblemSetDashboardTest_4	6x 9=x 19	1	2016-05-06 10:31:19	solveLeft1 UpdateTextField	12	1	INCORRECT	done	ButtonPressed	-1	You are not done yet with this problem. You need to have x by itself.				Add/subtract_variable_from_both_sides	LDashb_Test			Single-KC		KC366		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,1,1,0,0,1,0,1	nil	Add/subtrac..._both_sides,LDashb_Test,1.00;Add/subtrac..._both_sides,LDashb_Test,1.00;Add/subtrac..._both_sides,LDashb_Test,1.00	nil	nil	nil	nil	nil	nil	[solveLeft1][UpdateTextField]	2016-05-06 14:32:16.513 UTC	nil	nil	2016-05-06 14:32:16.922 UTC
