Row	Sample Name	Transaction Id	Anon Student Id	Session Id	Time	Time Zone	Duration (sec)	Student Response Type	Student Response Subtype	Tutor Response Type	Tutor Response Subtype	Level (Assignment)	Level (ProblemSet)	Problem Name	Problem View	Problem Start Time	Step Name	Attempt At Step	Is Last Attempt	Outcome	Selection	Action	Input	Feedback Text	Feedback Classification	Help Level	Total Num Hints	KC (Default)	KC Category (Default)	KC (Default)	KC Category (Default)	KC (Default)	KC Category (Default)	KC (Default)	KC Category (Default)	KC (Default)	KC Category (Default)	KC (Single-KC)	KC Category (Single-KC)	KC (Unique-step)	KC Category (Unique-step)	School	Class	CF (act)	CF (curEqAbstr)	CF (knowledge-trace)	CF (orig_stu_id)	CF (orig_time)	CF (orig_trans_id)	CF (pKnowValues)	CF (postEqStu)	CF (postEqSys)	CF (preEqProps)	CF (preEqStu)	CF (preEqSys)	CF (prevRowEqAbstr)	CF (step_id)	CF (tool_event_time)	CF (transf)	CF (transfProps)	CF (tutor_event_time)
5359	All Data	6e65047bd5849bb2b68e793bd3914e12	Stu_9378ec3482c36d1d9076978ecebf422f	Sece433cf3fa634fb8bc942cb32d96e74	2016-06-01 08:14:05	US/Eastern	0.143	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_7	x 9=4x	1	2016-06-01 08:09:56	solveRight1 UpdateTextField	1021	0	InCorrect	postExplOp5	UpdateComboBox	Divided					MAIN::focus-right		MAIN::record-pre-state		MAIN::write-right-check-circle						Single-KC		KC11		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_76b51b7edb2c2a1d2e0560faa17611cc	2016-05-05 16:11:11.700 CEST	3bd78c8655771c27b185570dfa9763c6	nil	nil	nil	nil	nil	nil	nil	[solveRight1][UpdateTextField]	2016-06-01 12:14:05.888 UTC	nil	nil	2016-06-01 12:14:06.028 UTC
5360	All Data	01e959caa336cda07ef7e32a42226a10	Stu_9378ec3482c36d1d9076978ecebf422f	Sece433cf3fa634fb8bc942cb32d96e74	2016-06-01 08:14:05	US/Eastern	0.143	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_7	x 9=4x	1	2016-06-01 08:09:56	solveRight1 UpdateTextField	1022	0	InCorrect	postExplNum5	UpdateTextField	9					MAIN::focus-right		MAIN::record-pre-state		MAIN::write-right-check-circle						Single-KC		KC11		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_76b51b7edb2c2a1d2e0560faa17611cc	2016-05-05 16:11:08.182 CEST	52b0f9344949dcc16510529330248729	nil	nil	nil	nil	nil	nil	nil	[solveRight1][UpdateTextField]	2016-06-01 12:14:05.733 UTC	nil	nil	2016-06-01 12:14:05.888 UTC
5361	All Data	5195dad5524dfbb3d2ddd1d2ee3b82e4	Stu_9378ec3482c36d1d9076978ecebf422f	Sece433cf3fa634fb8bc942cb32d96e74	2016-06-01 08:14:05	US/Eastern	0.143	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_7	x 9=4x	1	2016-06-01 08:09:56	solveRight1 UpdateTextField	1027	0	InCorrect	solveRight4	UpdateTextField	18					MAIN::focus-right		MAIN::record-pre-state		MAIN::write-right-check-circle						Single-KC		KC11		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_76b51b7edb2c2a1d2e0560faa17611cc	2016-05-05 16:10:53.849 CEST	00ed75dd57d2be5a52f4378be2b0b1ea	nil	nil	nil	nil	nil	nil	nil	[solveRight1][UpdateTextField]	2016-06-01 12:14:05.036 UTC	nil	nil	2016-06-01 12:14:05.170 UTC
5362	All Data	79a70c65e0ad72a8094ae1323b3da864	Stu_9378ec3482c36d1d9076978ecebf422f	Sece433cf3fa634fb8bc942cb32d96e74	2016-06-01 08:14:06	US/Eastern	0.143	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_7	x 9=4x	1	2016-06-01 08:09:56	solveRight1 UpdateTextField	1030	0	InCorrect	done	ButtonPressed	-1					MAIN::focus-right		MAIN::record-pre-state		MAIN::write-right-check-circle						Single-KC		KC11		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_76b51b7edb2c2a1d2e0560faa17611cc	2016-05-05 16:12:01.319 CEST	bbc1baff51da916f8b76f38387567288	nil	nil	nil	nil	nil	nil	nil	[solveRight1][UpdateTextField]	2016-06-01 12:14:06.610 UTC	nil	nil	2016-06-01 12:14:06.771 UTC
5363	All Data	21f72cb630a3966c2629c6edb2f35010	Stu_9378ec3482c36d1d9076978ecebf422f	Sece433cf3fa634fb8bc942cb32d96e74	2016-06-01 08:14:06	US/Eastern	0.143	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_7	x 9=4x	1	2016-06-01 08:09:56	solveRight1 UpdateTextField	1032	0	InCorrect	done	ButtonPressed	-1					MAIN::focus-right		MAIN::record-pre-state		MAIN::write-right-check-circle						Single-KC		KC11		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_76b51b7edb2c2a1d2e0560faa17611cc	2016-05-05 16:11:20.528 CEST	c348e5433d96edd0eca7e59b1c8d739b	nil	nil	nil	nil	nil	nil	nil	[solveRight1][UpdateTextField]	2016-06-01 12:14:06.324 UTC	nil	nil	2016-06-01 12:14:06.471 UTC
5364	All Data	69ee42f16caf69b57992b1baeef42027	Stu_9378ec3482c36d1d9076978ecebf422f	Sece433cf3fa634fb8bc942cb32d96e74	2016-06-01 08:14:06	US/Eastern	0.143	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_7	x 9=4x	1	2016-06-01 08:09:56	solveRight1 UpdateTextField	1031	0	InCorrect	solveLeft1	UpdateTextField	10					MAIN::focus-right		MAIN::record-pre-state		MAIN::write-right-check-circle						Single-KC		KC11		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_76b51b7edb2c2a1d2e0560faa17611cc	2016-05-05 16:11:34.659 CEST	24447404c2b3ebb2c0dafe1709acff6c	nil	nil	nil	nil	nil	nil	nil	[solveRight1][UpdateTextField]	2016-06-01 12:14:06.472 UTC	nil	nil	2016-06-01 12:14:06.601 UTC
5365	All Data	2c7ce351087b2c4c707d0a396be0557d	Stu_9378ec3482c36d1d9076978ecebf422f	Sece433cf3fa634fb8bc942cb32d96e74	2016-06-01 08:14:06	US/Eastern	0.143	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_7	x 9=4x	1	2016-06-01 08:09:56	solveRight1 UpdateTextField	1028	0	InCorrect	postExplOp1	UpdateComboBox	Distributed					MAIN::focus-right		MAIN::record-pre-state		MAIN::write-right-check-circle						Single-KC		KC11		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_76b51b7edb2c2a1d2e0560faa17611cc	2016-05-05 16:12:03.763 CEST	577c9ee7c8c3a949631b7b44794959e7	nil	nil	nil	nil	nil	nil	nil	[solveRight1][UpdateTextField]	2016-06-01 12:14:06.937 UTC	nil	nil	2016-06-01 12:14:07.117 UTC
5366	All Data	c50e5cea6c3ba2d5834cda69060eca76	Stu_9378ec3482c36d1d9076978ecebf422f	Sece433cf3fa634fb8bc942cb32d96e74	2016-06-01 08:14:06	US/Eastern	0.143	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_7	x 9=4x	1	2016-06-01 08:09:56	solveRight1 UpdateTextField	1033	0	InCorrect	postExplSide5	UpdateComboBox	to/from both sides					MAIN::focus-right		MAIN::record-pre-state		MAIN::write-right-check-circle						Single-KC		KC11		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_76b51b7edb2c2a1d2e0560faa17611cc	2016-05-05 16:11:19.196 CEST	70a6efe49cfca28ad10b122e7f0e6255	nil	nil	nil	nil	nil	nil	nil	[solveRight1][UpdateTextField]	2016-06-01 12:14:06.183 UTC	nil	nil	2016-06-01 12:14:06.323 UTC
5367	All Data	ca9e1e99b32d6f8aaa45394096bb3801	Stu_9378ec3482c36d1d9076978ecebf422f	Sece433cf3fa634fb8bc942cb32d96e74	2016-06-01 08:14:06	US/Eastern	0.143	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_7	x 9=4x	1	2016-06-01 08:09:56	solveRight1 UpdateTextField	1034	0	InCorrect	postExplNum5	UpdateTextField	9					MAIN::focus-right		MAIN::record-pre-state		MAIN::write-right-check-circle						Single-KC		KC11		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_76b51b7edb2c2a1d2e0560faa17611cc	2016-05-05 16:11:16.761 CEST	c65ddd0aca7702cde43a59a143690a2a	nil	nil	nil	nil	nil	nil	nil	[solveRight1][UpdateTextField]	2016-06-01 12:14:06.029 UTC	nil	nil	2016-06-01 12:14:06.182 UTC
5368	All Data	97651f1d14511a9f4c5cf1eaf4957f99	Stu_9378ec3482c36d1d9076978ecebf422f	Sece433cf3fa634fb8bc942cb32d96e74	2016-06-01 08:14:06	US/Eastern	0.143	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_7	x 9=4x	1	2016-06-01 08:09:56	solveRight1 UpdateTextField	1029	0	InCorrect	solveRight1	UpdateTextField	3(2x)+3(2)-8					MAIN::focus-right		MAIN::record-pre-state		MAIN::write-right-check-circle						Single-KC		KC11		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_76b51b7edb2c2a1d2e0560faa17611cc	2016-05-05 16:12:01.319 CEST	fa1418f74289b58d375dce75dd3edd58	nil	nil	nil	nil	nil	nil	nil	[solveRight1][UpdateTextField]	2016-06-01 12:14:06.771 UTC	nil	nil	2016-06-01 12:14:06.936 UTC
5369	All Data	22aaeea1ec6f0b9c82e21287eeb55da4	Stu_9378ec3482c36d1d9076978ecebf422f	Sece433cf3fa634fb8bc942cb32d96e74	2016-06-01 08:14:07	US/Eastern	0.143	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_7	x 9=4x	1	2016-06-01 08:09:56	solveRight1 UpdateTextField	1035	0	InCorrect	done	ButtonPressed	-1					MAIN::focus-right		MAIN::record-pre-state		MAIN::write-right-check-circle						Single-KC		KC11		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_76b51b7edb2c2a1d2e0560faa17611cc	2016-05-05 16:12:46.637 CEST	fa9682f917bbbf3132c0938441b7f8e3	nil	nil	nil	nil	nil	nil	nil	[solveRight1][UpdateTextField]	2016-06-01 12:14:07.968 UTC	nil	nil	2016-06-01 12:14:08.119 UTC
5370	All Data	57ee354b01ff9065c5f1864855f7c92c	Stu_9378ec3482c36d1d9076978ecebf422f	Sece433cf3fa634fb8bc942cb32d96e74	2016-06-01 08:14:07	US/Eastern	0.143	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_7	x 9=4x	1	2016-06-01 08:09:56	solveRight1 UpdateTextField	1038	0	InCorrect	done	ButtonPressed	-1					MAIN::focus-right		MAIN::record-pre-state		MAIN::write-right-check-circle						Single-KC		KC11		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_76b51b7edb2c2a1d2e0560faa17611cc	2016-05-05 16:12:30.265 CEST	c2ba2a0e8bcc25831b084ef5caf0cca2	nil	nil	nil	nil	nil	nil	nil	[solveRight1][UpdateTextField]	2016-06-01 12:14:07.535 UTC	nil	nil	2016-06-01 12:14:07.672 UTC
5371	All Data	6d536f82b9afc34739d03078a74d2f53	Stu_9378ec3482c36d1d9076978ecebf422f	Sece433cf3fa634fb8bc942cb32d96e74	2016-06-01 08:14:07	US/Eastern	0.143	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_7	x 9=4x	1	2016-06-01 08:09:56	solveRight1 UpdateTextField	1041	0	InCorrect	postExplSide1	UpdateComboBox	to the right side					MAIN::focus-right		MAIN::record-pre-state		MAIN::write-right-check-circle						Single-KC		KC11		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_76b51b7edb2c2a1d2e0560faa17611cc	2016-05-05 16:12:07.147 CEST	86917d2e27a723a23ec71483467b1f9c	nil	nil	nil	nil	nil	nil	nil	[solveRight1][UpdateTextField]	2016-06-01 12:14:07.118 UTC	nil	nil	2016-06-01 12:14:07.249 UTC
5372	All Data	8ed54a57d8043ff40ba79afffc28f8ea	Stu_9378ec3482c36d1d9076978ecebf422f	Sece433cf3fa634fb8bc942cb32d96e74	2016-06-01 08:14:07	US/Eastern	0.143	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_7	x 9=4x	1	2016-06-01 08:09:56	solveRight1 UpdateTextField	1039	0	InCorrect	solveLeft2	UpdateTextField	10					MAIN::focus-right		MAIN::record-pre-state		MAIN::write-right-check-circle						Single-KC		KC11		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_76b51b7edb2c2a1d2e0560faa17611cc	2016-05-05 16:12:30.101 CEST	59632603d0b17450f5aa999dbe8c2d7f	nil	nil	nil	nil	nil	nil	nil	[solveRight1][UpdateTextField]	2016-06-01 12:14:07.375 UTC	nil	nil	2016-06-01 12:14:07.534 UTC
5373	All Data	28d185a2f6f2c22729e1479b529a5080	Stu_9378ec3482c36d1d9076978ecebf422f	Sece433cf3fa634fb8bc942cb32d96e74	2016-06-01 08:14:07	US/Eastern	0.143	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_7	x 9=4x	1	2016-06-01 08:09:56	solveRight1 UpdateTextField	1036	0	InCorrect	solveRight3	UpdateTextField	6x+14					MAIN::focus-right		MAIN::record-pre-state		MAIN::write-right-check-circle						Single-KC		KC11		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_76b51b7edb2c2a1d2e0560faa17611cc	2016-05-05 16:12:46.546 CEST	c757c7fe148c5b2e46b21937f5dc72df	nil	nil	nil	nil	nil	nil	nil	[solveRight1][UpdateTextField]	2016-06-01 12:14:07.819 UTC	nil	nil	2016-06-01 12:14:07.967 UTC
5374	All Data	1fe296fd6be3463d23499bee09e1a619	Stu_9378ec3482c36d1d9076978ecebf422f	Sece433cf3fa634fb8bc942cb32d96e74	2016-06-01 08:14:07	US/Eastern	0.143	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_7	x 9=4x	1	2016-06-01 08:09:56	solveRight1 UpdateTextField	1037	0	InCorrect	solveLeft3	UpdateTextField	10					MAIN::focus-right		MAIN::record-pre-state		MAIN::write-right-check-circle						Single-KC		KC11		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_76b51b7edb2c2a1d2e0560faa17611cc	2016-05-05 16:12:33.944 CEST	31cd5ba0b11c60befed3ba5ee1102ea2	nil	nil	nil	nil	nil	nil	nil	[solveRight1][UpdateTextField]	2016-06-01 12:14:07.673 UTC	nil	nil	2016-06-01 12:14:07.818 UTC
5375	All Data	98a60e73bd7d102d5a0686e9747d7a13	Stu_9378ec3482c36d1d9076978ecebf422f	Sece433cf3fa634fb8bc942cb32d96e74	2016-06-01 08:14:07	US/Eastern	0.143	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_7	x 9=4x	1	2016-06-01 08:09:56	solveRight1 UpdateTextField	1040	0	InCorrect	solveRight2	UpdateTextField	6x+6-8					MAIN::focus-right		MAIN::record-pre-state		MAIN::write-right-check-circle						Single-KC		KC11		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_76b51b7edb2c2a1d2e0560faa17611cc	2016-05-05 16:12:26.484 CEST	04449caa8ea8cc6cc3a02e1b08f00106	nil	nil	nil	nil	nil	nil	nil	[solveRight1][UpdateTextField]	2016-06-01 12:14:07.250 UTC	nil	nil	2016-06-01 12:14:07.374 UTC
5376	All Data	3ab0872cb3225517b55533490de596ee	Stu_9378ec3482c36d1d9076978ecebf422f	Sece433cf3fa634fb8bc942cb32d96e74	2016-06-01 08:14:08	US/Eastern	0.143	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_7	x 9=4x	1	2016-06-01 08:09:56	solveRight1 UpdateTextField	1042	0	InCorrect	done	ButtonPressed	-1					MAIN::focus-right		MAIN::record-pre-state		MAIN::write-right-check-circle						Single-KC		KC11		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_76b51b7edb2c2a1d2e0560faa17611cc	2016-05-05 16:13:23.011 CEST	e72f5252a56c0870971f59baebf6affd	nil	nil	nil	nil	nil	nil	nil	[solveRight1][UpdateTextField]	2016-06-01 12:14:08.990 UTC	nil	nil	2016-06-01 12:14:09.137 UTC
5377	All Data	b0e427b4798abf26f6a1b9772f09c246	Stu_9378ec3482c36d1d9076978ecebf422f	Sece433cf3fa634fb8bc942cb32d96e74	2016-06-01 08:14:08	US/Eastern	0.143	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_7	x 9=4x	1	2016-06-01 08:09:56	solveRight1 UpdateTextField	1047	0	InCorrect	done	ButtonPressed	-1					MAIN::focus-right		MAIN::record-pre-state		MAIN::write-right-check-circle						Single-KC		KC11		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_76b51b7edb2c2a1d2e0560faa17611cc	2016-05-05 16:13:04.594 CEST	f6ab6500837429670c320a4ba3de0554	nil	nil	nil	nil	nil	nil	nil	[solveRight1][UpdateTextField]	2016-06-01 12:14:08.280 UTC	nil	nil	2016-06-01 12:14:08.379 UTC
5378	All Data	e312997a63ccb4c7beea8d1707555afd	Stu_9378ec3482c36d1d9076978ecebf422f	Sece433cf3fa634fb8bc942cb32d96e74	2016-06-01 08:14:08	US/Eastern	0.143	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_7	x 9=4x	1	2016-06-01 08:09:56	solveRight1 UpdateTextField	1045	0	InCorrect	postExplSide3	UpdateComboBox	to the right side					MAIN::focus-right		MAIN::record-pre-state		MAIN::write-right-check-circle						Single-KC		KC11		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_76b51b7edb2c2a1d2e0560faa17611cc	2016-05-05 16:13:09.774 CEST	b065f3898f7ea5d8dca011b7f3fba44d	nil	nil	nil	nil	nil	nil	nil	[solveRight1][UpdateTextField]	2016-06-01 12:14:08.545 UTC	nil	nil	2016-06-01 12:14:08.693 UTC
5379	All Data	a390c5c402d51e7b54ee09a74d951c05	Stu_9378ec3482c36d1d9076978ecebf422f	Sece433cf3fa634fb8bc942cb32d96e74	2016-06-01 08:14:08	US/Eastern	0.143	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_7	x 9=4x	1	2016-06-01 08:09:56	solveRight1 UpdateTextField	1044	0	InCorrect	solveRight4	UpdateTextField	6x					MAIN::focus-right		MAIN::record-pre-state		MAIN::write-right-check-circle						Single-KC		KC11		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_76b51b7edb2c2a1d2e0560faa17611cc	2016-05-05 16:13:17.608 CEST	6f9662e33ae406a517995b22819388bb	nil	nil	nil	nil	nil	nil	nil	[solveRight1][UpdateTextField]	2016-06-01 12:14:08.693 UTC	nil	nil	2016-06-01 12:14:08.829 UTC
5380	All Data	27ace83f4aa876eee84abdbc2be3f4d4	Stu_9378ec3482c36d1d9076978ecebf422f	Sece433cf3fa634fb8bc942cb32d96e74	2016-06-01 08:14:08	US/Eastern	0.143	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_7	x 9=4x	1	2016-06-01 08:09:56	solveRight1 UpdateTextField	1046	0	InCorrect	postExplOp3	UpdateComboBox	Combined like terms					MAIN::focus-right		MAIN::record-pre-state		MAIN::write-right-check-circle						Single-KC		KC11		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_76b51b7edb2c2a1d2e0560faa17611cc	2016-05-05 16:13:07.492 CEST	dd222c3d0320368550ae4e838a6e42ac	nil	nil	nil	nil	nil	nil	nil	[solveRight1][UpdateTextField]	2016-06-01 12:14:08.380 UTC	nil	nil	2016-06-01 12:14:08.544 UTC
5381	All Data	e92d876b482b246923130f63b0359d33	Stu_9378ec3482c36d1d9076978ecebf422f	Sece433cf3fa634fb8bc942cb32d96e74	2016-06-01 08:14:08	US/Eastern	0.143	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_7	x 9=4x	1	2016-06-01 08:09:56	solveRight1 UpdateTextField	1043	0	InCorrect	solveLeft4	UpdateTextField	10--2					MAIN::focus-right		MAIN::record-pre-state		MAIN::write-right-check-circle						Single-KC		KC11		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_76b51b7edb2c2a1d2e0560faa17611cc	2016-05-05 16:13:22.895 CEST	f13dacfe222f6f7cf299d72b50ce4001	nil	nil	nil	nil	nil	nil	nil	[solveRight1][UpdateTextField]	2016-06-01 12:14:08.829 UTC	nil	nil	2016-06-01 12:14:08.989 UTC
5382	All Data	aaccb1afb5d42730910b3ea11b9691ec	Stu_9378ec3482c36d1d9076978ecebf422f	Sece433cf3fa634fb8bc942cb32d96e74	2016-06-01 08:14:08	US/Eastern	0.143	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_7	x 9=4x	1	2016-06-01 08:09:56	solveRight1 UpdateTextField	1048	0	InCorrect	solveRight3	UpdateTextField	6x+-2					MAIN::focus-right		MAIN::record-pre-state		MAIN::write-right-check-circle						Single-KC		KC11		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_76b51b7edb2c2a1d2e0560faa17611cc	2016-05-05 16:13:04.591 CEST	9222ffa46b86a651d41215f8a5388cf3	nil	nil	nil	nil	nil	nil	nil	[solveRight1][UpdateTextField]	2016-06-01 12:14:08.120 UTC	nil	nil	2016-06-01 12:14:08.279 UTC
5383	All Data	27bcbd8c458cd2e60ecb3c849c9f5d60	Stu_9378ec3482c36d1d9076978ecebf422f	Sece433cf3fa634fb8bc942cb32d96e74	2016-06-01 08:14:09	US/Eastern	0.143	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_7	x 9=4x	1	2016-06-01 08:09:56	solveRight1 UpdateTextField	1051	0	InCorrect	done	ButtonPressed	-1					MAIN::focus-right		MAIN::record-pre-state		MAIN::write-right-check-circle						Single-KC		KC11		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_76b51b7edb2c2a1d2e0560faa17611cc	2016-05-05 16:13:45.032 CEST	d2827272b37f5bab7428fa12dcd4adef	nil	nil	nil	nil	nil	nil	nil	[solveRight1][UpdateTextField]	2016-06-01 12:14:09.672 UTC	nil	nil	2016-06-01 12:14:09.811 UTC
5384	All Data	4991c2d9af6e59293962948079b4903d	Stu_9378ec3482c36d1d9076978ecebf422f	Sece433cf3fa634fb8bc942cb32d96e74	2016-06-01 08:14:09	US/Eastern	0.143	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_7	x 9=4x	1	2016-06-01 08:09:56	solveRight1 UpdateTextField	1053	0	InCorrect	postExplSide4	UpdateComboBox	to/from both sides					MAIN::focus-right		MAIN::record-pre-state		MAIN::write-right-check-circle						Single-KC		KC11		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_76b51b7edb2c2a1d2e0560faa17611cc	2016-05-05 16:13:34.503 CEST	7076bd75662cf7108e4c14e4d7b2da76	nil	nil	nil	nil	nil	nil	nil	[solveRight1][UpdateTextField]	2016-06-01 12:14:09.391 UTC	nil	nil	2016-06-01 12:14:09.536 UTC
5385	All Data	0667ce233f2f7b0d137926dd9bd172cf	Stu_9378ec3482c36d1d9076978ecebf422f	Sece433cf3fa634fb8bc942cb32d96e74	2016-06-01 08:14:09	US/Eastern	0.143	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_7	x 9=4x	1	2016-06-01 08:09:56	solveRight1 UpdateTextField	1055	0	InCorrect	postExplOp4	UpdateComboBox	Subtracted					MAIN::focus-right		MAIN::record-pre-state		MAIN::write-right-check-circle						Single-KC		KC11		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_76b51b7edb2c2a1d2e0560faa17611cc	2016-05-05 16:13:26.308 CEST	ace47f8c6bfe1d8ad06b6194b91703db	nil	nil	nil	nil	nil	nil	nil	[solveRight1][UpdateTextField]	2016-06-01 12:14:09.138 UTC	nil	nil	2016-06-01 12:14:09.267 UTC
5386	All Data	db05b79d7efc1335d67496392e8dd8e1	Stu_9378ec3482c36d1d9076978ecebf422f	Sece433cf3fa634fb8bc942cb32d96e74	2016-06-01 08:14:09	US/Eastern	0.143	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_7	x 9=4x	1	2016-06-01 08:09:56	solveRight1 UpdateTextField	1049	0	InCorrect	solveLeft6	UpdateTextField	2					MAIN::focus-right		MAIN::record-pre-state		MAIN::write-right-check-circle						Single-KC		KC11		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_76b51b7edb2c2a1d2e0560faa17611cc	2016-05-05 16:13:48.771 CEST	875ba82712e6a6024f39664434a22a05	nil	nil	nil	nil	nil	nil	nil	[solveRight1][UpdateTextField]	2016-06-01 12:14:09.956 UTC	nil	nil	2016-06-01 12:14:10.118 UTC
5387	All Data	c436018ab154730d1224d9a462677a83	Stu_9378ec3482c36d1d9076978ecebf422f	Sece433cf3fa634fb8bc942cb32d96e74	2016-06-01 08:14:09	US/Eastern	0.143	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_7	x 9=4x	1	2016-06-01 08:09:56	solveRight1 UpdateTextField	1050	0	InCorrect	solveRight5	UpdateTextField	6x					MAIN::focus-right		MAIN::record-pre-state		MAIN::write-right-check-circle						Single-KC		KC11		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_76b51b7edb2c2a1d2e0560faa17611cc	2016-05-05 16:13:45.032 CEST	4f573610e1bda1a119e47934b100051a	nil	nil	nil	nil	nil	nil	nil	[solveRight1][UpdateTextField]	2016-06-01 12:14:09.812 UTC	nil	nil	2016-06-01 12:14:09.955 UTC
5388	All Data	0b4a2cf66035765deb578428f2dd8bf5	Stu_9378ec3482c36d1d9076978ecebf422f	Sece433cf3fa634fb8bc942cb32d96e74	2016-06-01 08:14:09	US/Eastern	0.143	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_7	x 9=4x	1	2016-06-01 08:09:56	solveRight1 UpdateTextField	1052	0	InCorrect	solveLeft5	UpdateTextField	12					MAIN::focus-right		MAIN::record-pre-state		MAIN::write-right-check-circle						Single-KC		KC11		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_76b51b7edb2c2a1d2e0560faa17611cc	2016-05-05 16:13:42.292 CEST	7ec4c7d1db580f6823c0ba1857c69ca9	nil	nil	nil	nil	nil	nil	nil	[solveRight1][UpdateTextField]	2016-06-01 12:14:09.537 UTC	nil	nil	2016-06-01 12:14:09.671 UTC
5389	All Data	c0d70dd3a47f088a36e4214dbb6946f0	Stu_9378ec3482c36d1d9076978ecebf422f	Sece433cf3fa634fb8bc942cb32d96e74	2016-06-01 08:14:09	US/Eastern	0.143	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_7	x 9=4x	1	2016-06-01 08:09:56	solveRight1 UpdateTextField	1054	0	InCorrect	postExplNum4	UpdateTextField	-2					MAIN::focus-right		MAIN::record-pre-state		MAIN::write-right-check-circle						Single-KC		KC11		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_76b51b7edb2c2a1d2e0560faa17611cc	2016-05-05 16:13:30.654 CEST	225edafaa43e5f4f86b9a69a268c4243	nil	nil	nil	nil	nil	nil	nil	[solveRight1][UpdateTextField]	2016-06-01 12:14:09.268 UTC	nil	nil	2016-06-01 12:14:09.390 UTC
